Wall time,Step,Value
1693769644.0625303,547,0.845346987247467
1693769677.2852793,548,0.9438011646270752
1693769709.0351655,549,0.945987343788147
1693769737.3481789,550,0.5286663174629211
1693769767.6498697,551,0.7556635141372681
1693769797.753941,552,0.8569539189338684
1693769828.852993,553,0.942063570022583
1693769858.89684,554,0.7156148552894592
1693769888.9815383,555,0.7242819666862488
1693769919.7688289,556,0.8462011814117432
1693769949.6573973,557,0.8446715474128723
1693769980.0297847,558,0.9739087820053101
1693770010.0650375,559,0.9467114806175232
1693770040.8613107,560,0.9669625163078308
1693770073.1859665,561,0.9790095686912537
1693770103.4166024,562,0.5434293150901794
1693770133.9863627,563,0.9098538756370544
1693770165.4338098,564,0.5244355201721191
1693770197.3802536,565,0.8170541524887085
1693770228.8206801,566,0.8782846331596375
1693770259.791884,567,0.8879634737968445
1693770288.880632,568,0.9546799659729004
1693770319.2433116,569,0.9502878785133362
1693770352.4840333,570,0.9521840810775757
1693770383.4806545,571,0.6609916090965271
1693770415.4750047,572,0.8171128630638123
1693770442.9721398,573,0.8289777040481567
1693770460.0470674,574,0.9145750999450684
1693770484.7112002,575,0.5470781922340393
1693770515.1460893,576,0.7725203037261963
1693770548.3843253,577,0.8363029360771179
1693770579.4103,578,0.7721928954124451
1693770612.1154606,579,0.8091275691986084
1693770642.0195858,580,0.8485066890716553
1693770673.1747072,581,0.9320819973945618
1693770703.7248168,582,0.6081100702285767
1693770732.343429,583,0.7284820079803467
1693770762.0468671,584,0.7785975337028503
1693770793.4863393,585,0.7850474119186401
1693770825.266645,586,0.9441765546798706
1693770852.9090786,587,0.9464113116264343
1693770880.978579,588,0.9464797377586365
1693770911.3618443,589,0.9667472839355469
1693770942.5246518,590,0.962192177772522
1693770972.3873656,591,0.601729691028595
1693771003.435178,592,0.7701285481452942
1693771034.5848699,593,0.8551688194274902
1693771068.463045,594,0.9578723311424255
1693771100.0898898,595,0.9512972831726074
1693771131.7284894,596,0.5515157580375671
1693771162.9174526,597,0.7039790749549866
1693771195.5047193,598,0.8259246349334717
1693771226.8126452,599,0.9043657183647156
1693771258.9859133,600,0.7140877842903137
1693771290.4578552,601,0.7356549501419067
1693771322.7553732,602,0.7992969155311584
1693771351.841229,603,0.8462989926338196
1693771383.8467367,604,0.937979519367218
1693771415.1939404,605,0.9458233714103699
1693771446.0325148,606,0.9429920315742493
1693771476.6118474,607,0.4750332236289978
1693771508.7621405,608,0.7659375071525574
1693771540.0964518,609,0.8076245784759521
1693771572.3813012,610,0.8311710357666016
1693771602.9126565,611,0.819307267665863
1693771635.3934076,612,0.9069746732711792
1693771666.1252568,613,0.9041820764541626
1693771698.6612027,614,0.5978697538375854
1693771729.919852,615,0.8254252076148987
1693771762.4354699,616,0.9118618369102478
1693771792.604647,617,0.9121881127357483
1693771822.8891814,618,0.6437495946884155
1693771853.1766555,619,0.797942578792572
1693771885.1675553,620,0.8377478122711182
1693771914.3367772,621,0.7360780835151672
1693771943.9166925,622,0.8287801146507263
1693771974.7588487,623,0.8372160196304321
1693772006.988676,624,0.7530357241630554
1693772036.7523758,625,0.7652701139450073
1693772068.4934912,626,0.8735424876213074
1693772098.34423,627,0.9371906518936157
1693772128.9936364,628,0.6255233287811279
1693772160.5927498,629,0.7678329944610596
1693772192.2257822,630,0.8154521584510803
1693772223.028291,631,0.8211159110069275
1693772255.5448203,632,0.9702135324478149
1693772286.6735065,633,0.9371699094772339
1693772318.4223087,634,0.978306770324707
1693772348.8971972,635,0.544798731803894
1693772380.4825642,636,0.8452826738357544
1693772409.8116362,637,0.9400601983070374
1693772442.1018176,638,0.9380680918693542
1693772475.2743647,639,0.6107597947120667
1693772501.1101832,640,0.8132643699645996
1693772523.2100806,641,0.8329766988754272
1693772542.068885,642,0.9272833466529846
