Wall time,Step,Value
1694563043.7206793,0,0.953129231929779
1694563047.1363127,1,0.9628114700317383
1694563050.2819743,2,0.9893792867660522
1694563053.6243732,3,0.9861693978309631
1694563056.6375265,4,0.9913398027420044
1694563059.6428313,5,0.9716615080833435
1694563062.5391202,6,0.9843934178352356
1694563065.419359,7,0.9490365386009216
1694563068.2378147,8,0.9775571227073669
1694563071.0953436,9,0.9769725799560547
1694563074.0059118,10,0.9765785336494446
1694563077.0606763,11,0.9948318600654602
1694563079.8502722,12,0.9944968223571777
1694563082.938143,13,0.9716585278511047
1694563085.7271962,14,0.9922458529472351
1694563088.7736502,15,0.9779918789863586
1694563091.6233873,16,0.9763863682746887
1694563094.7336054,17,0.9822598099708557
1694563097.611785,18,0.9853532314300537
1694563100.559261,19,0.9506105780601501
1694563103.4038568,20,0.9858096837997437
1694563106.3506982,21,0.9859944581985474
1694563109.2290535,22,0.9880338311195374
1694563112.2343931,23,0.9562729597091675
1694563115.0749185,24,0.9783825278282166
1694563118.1153395,25,0.9800325632095337
1694563121.0109627,26,0.9754576683044434
1694563123.965225,27,0.9958699941635132
1694563126.8491416,28,0.9765899181365967
1694563129.9155502,29,0.9853578209877014
1694563132.8671339,30,0.9905833005905151
1694563135.8844285,31,0.9714266061782837
1694563138.7381618,32,0.9845424890518188
1694563141.6904442,33,0.9749377369880676
1694563144.5236719,34,0.9931266903877258
1694563147.4687927,35,0.9942915439605713
1694563150.2342083,36,0.9942374229431152
1694563153.1498883,37,0.9754832983016968
1694563156.0064611,38,0.978478729724884
1694563158.8953836,39,0.9757623076438904
1694563161.775556,40,0.9552310705184937
1694563164.7821987,41,0.9837637543678284
1694563167.6256711,42,0.9846030473709106
1694563170.587684,43,0.9849780201911926
1694563173.502673,44,0.9683035612106323
1694563176.4807215,45,0.9796930551528931
1694563179.341622,46,0.9842227101325989
1694563182.27385,47,0.9803480505943298
1694563185.1079504,48,0.99575275182724
1694563188.3765244,49,0.9940787553787231
1694563191.2472098,50,0.9775734543800354
1694563194.4522421,51,0.9707307815551758
1694563197.3915184,52,0.9780478477478027
1694563200.310421,53,0.9817571043968201
1694563203.2770228,54,0.9899402260780334
1694563206.388736,55,0.9936608076095581
1694563209.1797168,56,0.9464669823646545
1694563212.1573617,57,0.9461706876754761
1694563214.9292748,58,0.9692351222038269
1694563217.8360732,59,0.9702268838882446
1694563220.6993139,60,0.9528539776802063
1694563223.6033676,61,0.9768584370613098
1694563226.4927292,62,0.9578171372413635
1694563229.4930606,63,0.9710410237312317
1694563232.4341679,64,0.9826755523681641
1694563235.310897,65,0.9959831237792969
1694563238.2337055,66,0.978034257888794
1694563241.2313643,67,0.9827287197113037
1694563244.0494792,68,0.9470950365066528
1694563246.959066,69,0.9784666299819946
1694563249.777823,70,0.9897764921188354
1694563252.8354757,71,0.9685450196266174
1694563255.7131553,72,0.9863860607147217
1694563258.6759531,73,0.9864175319671631
1694563261.4934587,74,0.9877175092697144
1694563264.4121463,75,0.9846000075340271
1694563267.2124565,76,0.985356330871582
1694563270.1573489,77,0.98170405626297
1694563272.9620247,78,0.9948529005050659
1694563275.8534276,79,0.9399148225784302
1694563278.696393,80,0.9516984224319458
1694563281.7633817,81,0.9850388169288635
1694563284.5968997,82,0.987687885761261
1694563287.4968638,83,0.986970841884613
1694563290.283848,84,0.9556052088737488
1694563293.3404465,85,0.977078378200531
1694563296.0933743,86,0.9782329201698303
1694563299.0328386,87,0.9923741817474365
1694563301.7963793,88,0.9919440746307373
1694563304.686863,89,0.975650429725647
1694563307.5309331,90,0.9839581251144409
1694563310.4484625,91,0.9913398623466492
1694563313.3593948,92,0.9906319975852966
1694563316.423574,93,0.9655274748802185
1694563319.2856154,94,0.9785319566726685
1694563322.347246,95,0.9792378544807434
1694563325.2432506,96,0.9840209484100342
1694563328.3522835,97,0.9845946431159973
1694563331.3772743,98,0.9875234961509705
1694563334.4104702,99,0.9886611700057983
1694563337.355551,100,0.9492994546890259
1694563340.2907524,101,0.9861092567443848
1694563343.243211,102,0.985937774181366
1694563346.1678877,103,0.9663324356079102
1694563349.0549755,104,0.9751061201095581
1694563352.1017575,105,0.9559929370880127
1694563354.9739842,106,0.9876952171325684
1694563357.8834317,107,0.9859341979026794
1694563360.6985507,108,0.9775700569152832
1694563363.6269565,109,0.9884572625160217
1694563366.798155,110,0.9492518305778503
1694563369.7295058,111,0.9797890186309814
1694563372.5246289,112,0.978683590888977
1694563375.4817755,113,0.9485247135162354
1694563378.2670183,114,0.9844593405723572
1694563381.3239732,115,0.9937591552734375
1694563384.2512379,116,0.9966354966163635
1694563387.2349558,117,0.966677188873291
1694563390.073418,118,0.9778149724006653
1694563392.9569795,119,0.9809345602989197
1694563395.7735984,120,0.9934563636779785
1694563398.8477204,121,0.9908347725868225
1694563401.598833,122,0.9680109024047852
1694563404.5209444,123,0.9910266995429993
1694563407.4317126,124,0.9933480620384216
1694563410.3728492,125,0.9924874305725098
1694563413.1627684,126,0.9474499225616455
1694563416.1026125,127,0.9662960767745972
1694563419.0839424,128,0.9874920845031738
1694563422.1158593,129,0.9939997792243958
1694563424.9256136,130,0.994681715965271
1694563427.9691265,131,0.963005781173706
1694563430.7670722,132,0.9741565585136414
1694563433.7118442,133,0.9855507612228394
1694563436.549123,134,0.9927318692207336
1694563439.494486,135,0.991725504398346
1694563442.285928,136,0.9520780444145203
1694563445.1940234,137,0.9786022901535034
1694563448.0031264,138,0.9801843166351318
1694563450.8743415,139,0.9850683808326721
1694563453.6345448,140,0.9972832202911377
1694563456.527583,141,0.9969871640205383
1694563459.233566,142,0.9570876955986023
1694563462.4022002,143,0.9804269671440125
1694563465.2800725,144,0.9714533686637878
1694563468.178886,145,0.9510254859924316
1694563470.9981909,146,0.9767603874206543
1694563473.9227102,147,0.9862359762191772
1694563476.8749242,148,0.9787001609802246
1694563479.8140502,149,0.9716244339942932
1694563482.6532822,150,0.9802263379096985
1694563485.5904467,151,0.991438627243042
1694563488.4629195,152,0.9971693754196167
1694563491.3998492,153,0.9777178764343262
1694563494.2709086,154,0.975429892539978
1694563497.4085932,155,0.942542314529419
1694563500.220872,156,0.9749774932861328
1694563503.2600915,157,0.9764009714126587
1694563506.131735,158,0.9926843047142029
1694563509.1104305,159,0.9914941191673279
1694563511.8820674,160,0.9924198985099792
1694563515.0665538,161,0.9598653316497803
1694563517.84417,162,0.9746755957603455
1694563520.7810512,163,0.9709050059318542
1694563523.5771146,164,0.9790746569633484
1694563526.6187723,165,0.982579231262207
1694563529.4527688,166,0.9858421087265015
1694563532.3581917,167,0.9699146151542664
1694563535.22755,168,0.9797077178955078
1694563538.1382875,169,0.9744863510131836
1694563540.9646454,170,0.9910482168197632
1694563543.953593,171,0.991482138633728
1694563546.8258114,172,0.9506348967552185
1694563549.8285346,173,0.9935152530670166
1694563552.745473,174,0.9953212141990662
1694563555.638708,175,0.9525163173675537
1694563558.531411,176,0.9773613214492798
1694563561.4869862,177,0.9784071445465088
1694563564.3320563,178,0.9910697937011719
1694563567.1935093,179,0.9910584688186646
