Wall time,Step,Value
1694564601.8470163,548,0.0006486849742941558
1694564604.6749685,549,0.002759037772193551
1694564607.461917,550,3.922258474631235e-05
1694564610.2199569,551,0.0002112572401529178
1694564612.9999692,552,0.0005271893460303545
1694564615.8472044,553,0.0005828221910633147
1694564618.6684005,554,0.00019882105698343366
1694564621.523559,555,0.0002210780221503228
1694564624.4672391,556,0.0004670181660912931
1694564627.2547984,557,0.0005097147077322006
1694564630.0275507,558,0.0044832658022642136
1694564632.7994661,559,0.001045997254550457
1694564635.6224542,560,0.0011830009752884507
1694564638.6148925,561,0.0022308845072984695
1694564641.442895,562,8.063608402153477e-05
1694564644.2463634,563,0.0010238162940368056
1694564647.0975456,564,5.083164433017373e-05
1694564650.0281184,565,0.000509353878442198
1694564652.838395,566,0.0008525109733454883
1694564655.6613,567,0.00016704142035450786
1694564658.4760935,568,0.0005832929746247828
1694564661.2449782,569,0.0008931859629228711
1694564664.18232,570,0.001105942646972835
1694564667.1977885,571,0.00011991042265435681
1694564670.1294205,572,0.000489004363771528
1694564672.9364798,573,0.0005684467032551765
1694564675.7300777,574,0.00251561077311635
1694564678.604738,575,3.693130929605104e-05
1694564681.513594,576,0.0003841394209302962
1694564684.4328144,577,0.00047419799375347793
1694564687.246989,578,0.000314517121296376
1694564690.0340571,579,0.00027140325983054936
1694564692.9112184,580,0.0007644871366210282
1694564695.7531638,581,0.0006966358050704002
1694564698.5745587,582,8.330577111337334e-05
1694564701.3921762,583,0.0003159172192681581
1694564704.1454113,584,0.0004608029848895967
1694564706.896378,585,0.0006872396916151047
1694564709.7213058,586,0.0005025570862926543
1694564712.5220792,587,0.0008830158622004092
1694564715.2964814,588,0.0009760749526321888
1694564718.1379964,589,0.0005151240038685501
1694564720.916574,590,0.0008650402305647731
1694564724.062765,591,0.0001096064443117939
1694564726.8434696,592,0.00045355595648288727
1694564729.6740196,593,0.0007874141447246075
1694564732.552829,594,0.0006356781232170761
1694564735.3427927,595,0.004131671506911516
1694564738.0893507,596,5.2285275160102174e-05
1694564740.8468883,597,0.00022885220823809505
1694564743.621948,598,0.0006083062617108226
1694564746.327212,599,0.0007065878598950803
1694564749.1197166,600,0.00017502883565612137
1694564751.8936663,601,0.00018603105854708701
1694564754.6873016,602,0.00035695877159014344
1694564757.579182,603,0.00029417965561151505
1694564760.4167883,604,0.0005014948546886444
1694564763.4683945,605,0.0007919663330540061
1694564766.3400753,606,0.0009126483928412199
1694564769.1266844,607,2.921939994848799e-05
1694564771.969004,608,0.0003734549682121724
1694564774.7605102,609,0.0006621435168199241
1694564777.6841624,610,0.0007099481881596148
1694564780.531375,611,0.00015330687165260315
1694564783.4635131,612,0.0006618009647354484
1694564786.3876846,613,0.0012881174916401505
1694564789.271426,614,0.00011123134754598141
1694564792.1209168,615,0.00047782721230760217
1694564794.9394119,616,0.0006268703145906329
1694564797.8882413,617,0.0007973083411343396
1694564800.775849,618,0.00011770873243222013
1694564803.5429335,619,0.0003948038793168962
1694564806.515375,620,0.0005074713262729347
1694564809.4680336,621,0.00017682451289147139
1694564812.349517,622,0.0004890741547569633
1694564815.3619435,623,0.0005449111922644079
1694564818.2415557,624,0.00024574657436460257
1694564821.0470738,625,0.00028139332425780594
1694564823.9047773,626,0.0005748666590079665
1694564826.730085,627,0.0007355051347985864
1694564829.5693972,628,8.355763566214591e-05
1694564832.3505242,629,0.00028847099747508764
1694564835.219657,630,0.000454019260359928
1694564837.9923458,631,0.000596304947976023
1694564841.003269,632,0.004840434063225985
1694564843.902738,633,0.0010150233283638954
1694564846.850794,634,0.0027174099814146757
1694564849.6732252,635,6.383270374499261e-05
1694564852.5109084,636,0.00043890925007872283
1694564855.3340206,637,0.00065958546474576
1694564858.2247815,638,0.0008043714333325624
1694564861.0184119,639,8.601149602327496e-05
1694564863.8329268,640,0.00034140347270295024
1694564866.6122494,641,0.0005460005486384034
1694564869.4794157,642,0.0002029343886533752
1694564872.2484064,643,0.0006509393570013344
1694564875.174349,644,0.0022726005408912897
1694564877.9393642,645,0.00193152972497046
1694564880.8765411,646,0.000889102928340435
1694564883.6982028,647,0.002119692275300622
1694564886.4998703,648,0.00019246044394094497
1694564889.2843628,649,0.00022897630697116256
1694564892.219156,650,0.0004666399327106774
1694564895.0808518,651,0.0006303639383986592
1694564897.9169824,652,0.00019039477047044784
1694564900.7943757,653,0.00043441829620860517
1694564903.5926921,654,0.0007471548742614686
1694564906.4747314,655,0.0009389338083565235
1694564909.3429983,656,3.574180664145388e-05
1694564912.1839113,657,0.00028901980840601027
